source,target,relationship_type,qualificacao_socio
JULIO OLIMPIO DE CARVALHO,VB TELECOM PSI E TELECOMUNICACOES LTDA,socio_to_company,49
AILTON ALVES GUIMARAES,MID GESTAO LTDA,socio_to_company,49
FERNANDO ALVES VIEIRA,EAGLE STAR NEGOCIOS E INVESTIMENTOS LTDA.,socio_to_company,5
EDILSON OLIVEIRA DE SOUZA,MELLO & MARQUES EQUIPAMENTOS LTDA,socio_to_company,49
JULIO LOURENCO NETO,DERMALIFE SERVICOS MEDICOS LTDA,socio_to_company,49
MARIELY LACERDA DOS SANTOS,DUTY FREE BRASIL COMERCIO IMPORTACAO E EXPORTACAO LTDA,socio_to_company,49
JULIO LOURENCO NETO,FARMA ALFA DROGARIA LTDA,socio_to_company,49
JOAO LUCAS MAZONI ANDRADE,DLCARS FUNILARIA E PINTURA LTDA,socio_to_company,49
WESLEY WADSON CASTRO SILVA,ORGEFAR COMERCIO SERVICOS E CONSULTORIA LTDA,socio_to_company,49
CASSIA DE MATOS BARBOSA,PERFILADOS 3 IRMAOS COMERCIO INDUSTRIA LTDA,socio_to_company,49
WELLINGTON EDUARDO FERREIRA,LUISAO INDUSTRIA MECANICA & COMERCIO LTDA,socio_to_company,49
GERALDA REGINA DE SOUZA,PSM GESTAO TECNOLOGICA LTDA,socio_to_company,49
ALINE BUENO RIBEIRO VORCARO,ESCOLA INFANTIL ESTRELINHAS SORRIDENTES LTDA,socio_to_company,49
CASSIA DE MATOS BARBOSA,ACX TELECOM LTDA,socio_to_company,22
MIRIAM SALEM ASSEF,SH CAPITAL AGENTES AUTONOMOS DE INVESTIMENTOS LTDA,socio_to_company,49
CASSIA DE MATOS BARBOSA,ESPORTE CLUBE NOVO RETIRO,socio_to_company,16
JOSE JUNIOR FIORENTINO NASSER,IGREJA BATISTA MUNDIAL MINISTERIO BRASA VIVA,socio_to_company,10
JULIO LOURENCO NETO,ZERO ZERO SAO PAULO BAR E RESTAURANTE LTDA,socio_to_company,22
EDILSON OLIVEIRA DE SOUZA,"DINIZ E NASCIMENTO DROGARIA, DRUGSTORE E PERFUMARIA LTDA",socio_to_company,49
MIRIAM SALEM ASSEF,WELLINGTON & GUILBERT SERVICOS ADMINISTRATIVOS E FINANCEIROS LTDA,socio_to_company,49
HELTON JONAS GONCALVES VILELA,BONFIM MULTIMARCAS LTDA.,socio_to_company,22
NATALIA BUENO VORCARO ZETTEL,TMFMC SERVICOS MEDICOS LTDA,socio_to_company,49
ALINE BUENO RIBEIRO VORCARO,LX ACESSORIOS E ELETRONICOS LTDA,socio_to_company,49
AILTON ALVES GUIMARAES,JS CAKES E DOCES LTDA,socio_to_company,49
JACQUES GABRIEL VORCARO HORTA,VICTOR CARVALHO HAIR & CO. LTDA,socio_to_company,49
SONIA GONCALVES VILELA,MINEIRO LOCACOES LTDA,socio_to_company,49
HENRIQUE MOURA VORCARO,MC SOLUCOES DIGITAIS LTDA,socio_to_company,49
WESLEY WADSON CASTRO SILVA,MG CALHAS LTDA,socio_to_company,49
AILTON ALVES GUIMARAES,EJM COMERCIO E REPRESENTACOES LTDA,socio_to_company,22
ALINE BUENO RIBEIRO VORCARO,L. SANTOS ELETRICIDADE LTDA,socio_to_company,22
HELTON JONAS GONCALVES VILELA,MIDA ARQUITETURA LTDA,socio_to_company,49
HENRIQUE MOURA VORCARO,LIFE HOLDING LTDA,socio_to_company,5
HV EMPREENDIMENTOS E PARTICIPACOES LTDA,LIFE HOLDING LTDA,socio_to_company,22
NATALIA BUENO VORCARO ZETTEL,LIFE HOLDING LTDA,socio_to_company,5
FERNANDO ALVES VIEIRA,CONARTES TOWER NEGOCIOS IMOBILIARIOS LTDA,socio_to_company,5
FERNANDO ALVES VIEIRA,JETLINK PARTICIPACAO E ASSISTENCIAS LTDA,socio_to_company,5
CASSIA DE MATOS BARBOSA,DAIANY DOS SANTOS M DE MOURA PSICOLOGIA E DESENVOLVIMENTO LTDA,socio_to_company,49
JOAO LUCAS MAZONI ANDRADE,GARAGE 36 LTDA,socio_to_company,49
JACQUES GABRIEL VORCARO HORTA,"AMERICA DO SUL-COMERCIO,IMPORTACAO E EXPORTACAO LTDA",socio_to_company,49
MIRIAM SALEM ASSEF,BRASILPARK ESTACIONAMENTOS LTDA,socio_to_company,49
AILTON ALVES GUIMARAES,RAFFADALE EVENTOS PERSONALIZADOS LTDA,socio_to_company,22
LUIZ ROBERTO DA CUNHA MAIA,CONTRACTING PROGRAMMERS AND ANALYSTS DO BRASIL LTDA,socio_to_company,49
JOAO LUCAS MAZONI ANDRADE,SOMA HOUSE SOCIEDADE LTDA,socio_to_company,22
HENRIQUE MOURA VORCARO,RIO PARTICIPACOES LTDA.,socio_to_company,5
HEBRON PARTICIPACOES LTDA.,RIO PARTICIPACOES LTDA.,socio_to_company,22
GERALDA REGINA DE SOUZA,C. S. FERNANDES PSICOLOGIA LTDA,socio_to_company,49
NATALIA BUENO VORCARO ZETTEL,CASA INCONFIDENTES PARTICIPACOES LTDA.,socio_to_company,5
AILTON ALVES GUIMARAES,COWORKING SMART SAVASSI LTDA,socio_to_company,22
EDILSON OLIVEIRA DE SOUZA,WELDAO MOTOS LTDA,socio_to_company,49
WELLINGTON EDUARDO FERREIRA,CLINICA DE NEUROPSICOLOGIA DULCE NOGUEIRA LTDA,socio_to_company,49
NATALIA BUENO VORCARO ZETTEL,SPE CESTO INCORPORADORA S.A.,socio_to_company,10
HENRIQUE MOURA VORCARO,SPE CESTO INCORPORADORA S.A.,socio_to_company,16
EDILSON OLIVEIRA DE SOUZA,ELETRO-SILVA BAZAR LTDA,socio_to_company,22
ALINE BUENO RIBEIRO VORCARO,NOVA INFORMATICA LIMITADA,socio_to_company,49
CASSIA DE MATOS BARBOSA,CONTABILIDADE DIRECAO LTDA,socio_to_company,49
SONIA GONCALVES VILELA,COMISSAO DE FORMATURA DAS TURMAS DE ENFERMAGEM E FARMACIA 2015/2019 - UNIPAC - BARBACENA/MG,socio_to_company,10
MARIELY LACERDA DOS SANTOS,IMPLANTE FELIZ CLINICA ODONTOLOGICA SANTA RITA LTDA,socio_to_company,5
IMPLANTE FELIZ PARTICIPACOES LTDA,IMPLANTE FELIZ CLINICA ODONTOLOGICA SANTA RITA LTDA,socio_to_company,22
MIRIAM SALEM ASSEF,SAAD SILVA SOCIEDADE INDIVIDUAL DE ADVOCACIA,socio_to_company,65
GUILHERME HARISON ESPINOSA DE OLIVEIRA,PORTO & PALMA CONSULTORIA EM DESIGN LTDA,socio_to_company,22
LUIZ ROBERTO DA CUNHA MAIA,FONSECA GUIMARAES INDUSTRIA DE CONFECCOES LTDA,socio_to_company,22
ALINE BUENO RIBEIRO VORCARO,TIA JAQUE QUITANDAS E CAFE LTDA,socio_to_company,49
JACQUES GABRIEL VORCARO HORTA,DINAMIZZA ENGENHARIA LTDA,socio_to_company,49
CICERO GOMES FONSECA,VOVO TITA RESTAURANTE E ESPETARIA LTDA,socio_to_company,49
JOAO LUCAS MAZONI ANDRADE,ESTANCIA DA LAGOA LTDA,socio_to_company,49
WESLEY WADSON CASTRO SILVA,DROGARIA E PERFUMARIA FARMA REIS LTDA,socio_to_company,22
HENRIQUE MOURA VORCARO,PROLIFE MG HOLDING LTDA.,socio_to_company,5
NATALIA BUENO VORCARO ZETTEL,PROLIFE MG HOLDING LTDA.,socio_to_company,5
LIFE HOLDING LTDA,PROLIFE MG HOLDING LTDA.,socio_to_company,22
EDILSON OLIVEIRA DE SOUZA,PELADA APP LTDA,socio_to_company,22
FERNANDO ALVES VIEIRA,ABM INVESTIMENTOS IMOBILIARIOS LTDA,socio_to_company,5
HENRIQUE MOURA VORCARO,ABM INVESTIMENTOS IMOBILIARIOS LTDA,socio_to_company,5
MULTIMAX PARTICIPACOES S/A,ABM INVESTIMENTOS IMOBILIARIOS LTDA,socio_to_company,22
PMD PARTICIPACOES LTDA,ABM INVESTIMENTOS IMOBILIARIOS LTDA,socio_to_company,22
CASSIA DE MATOS BARBOSA,ACX INTERNET E MAQUINAS PESADAS - LTDA,socio_to_company,49
HELTON JONAS GONCALVES VILELA,GL SERVICOS CONTABEIS LTDA,socio_to_company,49
HELTON JONAS GONCALVES VILELA,VYCM SUPORTE EM TECNOLOGIA DA INFORMACAO LTDA,socio_to_company,49
HELTON JONAS GONCALVES VILELA,HVF CONSTRUCOES E REFORMAS LTDA,socio_to_company,49
EDILSON OLIVEIRA DE SOUZA,CLARA VEST LTDA,socio_to_company,22
JOSE JUNIOR FIORENTINO NASSER,ANGULO ENGENHARIA LTDA,socio_to_company,49
FABIO DE SOUZA MOREIRA,FAM TRANSPORTES LTDA,socio_to_company,49
NATALIA BUENO VORCARO ZETTEL,CASA MASTER IMOVEIS LTDA,socio_to_company,49
NATALIA BUENO VORCARO ZETTEL,MGI DESENVOLVIMENTO IMOBILIARIO SPE S.A.,socio_to_company,16
SONIA GONCALVES VILELA,ANDROMEDA SERVICOS MEDICOS LTDA,socio_to_company,22
FERNANDO ALVES VIEIRA,GROUP ELEVEN ELEMENTAR INVESTIMENTOS LTDA.,socio_to_company,5
HELTON JONAS GONCALVES VILELA,CAIXA ESCOLAR DA FAZENDA RANCHO ALEGRE,socio_to_company,16
SONIA GONCALVES VILELA,DAMASCENO E COTA LTDA,socio_to_company,22
JULIO OLIMPIO DE CARVALHO,CLIDONTO ASSISTENCIA ODONTOLOGICA LTDA,socio_to_company,22
ALINE BUENO RIBEIRO VORCARO,NOVA MAGAZINE ENXOVAIS LTDA,socio_to_company,22
JOAO LUCAS MAZONI ANDRADE,COMERCIAL FERREIRA DE MELO E FILHO LTDA,socio_to_company,49
RODRIGO CAMARGOS DE MAGALHAES PINTO,RODAN SERVICOS ADMINISTRATIVOS EIRELI,socio_to_company,65
MILO INVESTIMENTOS S.A.,FOCUS PARTICIPACOES LTDA,socio_to_company,22
PACIFIC REALTY S/A,FOCUS PARTICIPACOES LTDA,socio_to_company,22
NATALIA BUENO VORCARO ZETTEL,FOCUS PARTICIPACOES LTDA,socio_to_company,5
NATALIA BUENO VORCARO ZETTEL,WE PARTICIPACOES LTDA,socio_to_company,5
JOSE CARLOS ISIDORO AVELINO,CAPITAL PROFISSIONAL SHOPPING DAS FERRAMENTAS LTDA,socio_to_company,49
WELLINGTON EDUARDO FERREIRA,FRITZ CRUZ SERVICOS MEDICOS LTDA,socio_to_company,49
JULIO OLIMPIO DE CARVALHO,ESTILOSA MODAS LTDA,socio_to_company,49
MARIELY LACERDA DOS SANTOS,CLINICA VEM SORRIR LTDA,socio_to_company,5
IMPLANTE FELIZ PARTICIPACOES LTDA,CLINICA VEM SORRIR LTDA,socio_to_company,22
FERNANDO ALVES VIEIRA,SKYHOUSE EDIFICIO SPE LTDA,socio_to_company,22
PMD PARTICIPACOES LTDA,SKYHOUSE EDIFICIO SPE LTDA,socio_to_company,22
MARIELY LACERDA DOS SANTOS,FORMATUM CONSTRUCOES LTDA,socio_to_company,49
WELLINGTON EDUARDO FERREIRA,UNIAO DOS MORADORES E AMIGOS DO CONDOMINIO BELA VISTA,socio_to_company,16
ALINE BUENO RIBEIRO VORCARO,KDBRASOL AQUECEDORES SOLARES LTDA,socio_to_company,49
HELTON JONAS GONCALVES VILELA,HENRIQUES LOTERIAS LTDA,socio_to_company,22
CICERO GOMES FONSECA,HOSPITAL E MATERNIDADE VESPASIANO LTDA,socio_to_company,22
SONIA GONCALVES VILELA,MARKO CONSTRUCOES E EMPREENDIMENTOS LTDA,socio_to_company,49
CASSIA DE MATOS BARBOSA,CHAMAS RECORD PRODUCOES ARTISTICAS LTDA,socio_to_company,49
AILTON ALVES GUIMARAES,DARA GERMANO INDUSTRIA E COMERCIO LTDA,socio_to_company,22
SONIA GONCALVES VILELA,"ASSOCIACAO COMUNITARIA DOS PEQUENOS PRODUTORES RURAIS DA COMUNIDADE, CRUZEIRO DO SUL",socio_to_company,16
JULIO OLIMPIO DE CARVALHO,INSTITUTO UROLOGICO UROMINAS LTDA,socio_to_company,49
NATALIA BUENO VORCARO ZETTEL,M. ALVES LOCACOES LTDA.,socio_to_company,49
EDILSON OLIVEIRA DE SOUZA,MENINA CHIC COMERCIO DE ROUPAS E ACESSORIOS FEMININOS LTDA,socio_to_company,49
GUILHERME HARISON ESPINOSA DE OLIVEIRA,VOZICO ALIMENTOS LTDA,socio_to_company,49
CICERO GOMES FONSECA,MARTINS E FERREIRA CLINICAS ODONTOLOGICAS LTDA,socio_to_company,49
NATALIA BUENO VORCARO ZETTEL,IMPERIAL QUATRO ESTACOES PARTICIPACOES LTDA,socio_to_company,5
CICERO GOMES FONSECA,CAPIAL TRANSPORTES LTDA,socio_to_company,49
NATALIA BUENO VORCARO ZETTEL,EPHESUS EMPREENDIMENTOS E PARTICIPACOES LTDA.,socio_to_company,5
SOZO PARTICIPACOES S.A.,EPHESUS EMPREENDIMENTOS E PARTICIPACOES LTDA.,socio_to_company,22
MULTIPAR EMPREENDIMENTOS E PARTICIPACOES S.A.,EPHESUS EMPREENDIMENTOS E PARTICIPACOES LTDA.,socio_to_company,22
FERNANDO ALVES VIEIRA,MAZAK TRANSPORTES E CONSTRUCOES LTDA,socio_to_company,49
GERALDA REGINA DE SOUZA,IGREJA PENTECOSTAL MINISTRANDO A VIDA ETERNA,socio_to_company,10
WESLEY WADSON CASTRO SILVA,DROGARIA KATIA POPULAR LTDA,socio_to_company,49
HENRIQUE MOURA VORCARO,DINIZ ENGENHARIA SOLUCOES INDUSTRIAIS LTDA,socio_to_company,49
JOSE JUNIOR FIORENTINO NASSER,PATCHOULEE FASHION CONFECCOES LTDA,socio_to_company,49
GUILHERME HARISON ESPINOSA DE OLIVEIRA,PORTO & PORTO DIGITACAO LTDA.,socio_to_company,22
CASSIA DE MATOS BARBOSA,D & T CONSULTORIA LTDA,socio_to_company,49
HELTON JONAS GONCALVES VILELA,SUPERMERCADO DAMA LTDA,socio_to_company,22
LUIZ ROBERTO DA CUNHA MAIA,INSTITUTO EDUCACIONAL CATAVENTO LTDA,socio_to_company,49
LUIZ ROBERTO DA CUNHA MAIA,INSTITUTO ACOLHER TERAPIAS ALTERNATIVAS E COMERCIO DE PRODUTOS ESOTERICOS LTDA,socio_to_company,49
JULIO LOURENCO NETO,RAIBOLT & RAIBOLT ADVOGADOS,socio_to_company,22
HENRIQUE MOURA VORCARO,CITY GARDEN ARBORIZACAO URBANA LTDA,socio_to_company,5
MIRIAM SALEM ASSEF,CITY GARDEN ARBORIZACAO URBANA LTDA,socio_to_company,5
CITY GARDEM EMPREENDIMENTOS URBANOS E CONSTRUCAO CIVIL LTDA,CITY GARDEN ARBORIZACAO URBANA LTDA,socio_to_company,22
MERCATO CONSULTORIA IMOBILIARIA LTDA.,CITY GARDEN ARBORIZACAO URBANA LTDA,socio_to_company,22
WELLINGTON EDUARDO FERREIRA,LIDERVAN PRESENTES LTDA,socio_to_company,22
JOSE JUNIOR FIORENTINO NASSER,CENTRO DE EDUCACAO INFANTIL PEQUENOS SABIOS LTDA,socio_to_company,49
GUILHERME HARISON ESPINOSA DE OLIVEIRA,ABI-ACKEL ADVOGADOS ASSOCIADOS,socio_to_company,53
SONIA GONCALVES VILELA,LAB ANALISES CLINICAS CONCEICAO APARECIDA S/C LTDA,socio_to_company,49
HENRIQUE MOURA VORCARO,LAB ANALISES CLINICAS CONCEICAO APARECIDA S/C LTDA,socio_to_company,49
GERALDA REGINA DE SOUZA,CAIXA ESCOLAR JAIRO NELSON LIMA,socio_to_company,16
FABIO DE SOUZA MOREIRA,SILVA & SILVA COMERCIO E REPRESENTACOES LTDA,socio_to_company,30
AILTON ALVES GUIMARAES,XIZU MODAS LTDA,socio_to_company,49
JOSE CARLOS ISIDORO AVELINO,VEREDAS PRESTACAO DE SERVICOS LTDA,socio_to_company,49
AILTON ALVES GUIMARAES,TAG PARTNERS LTDA.,socio_to_company,22
NATALIA BUENO VORCARO ZETTEL,CONFECCOES CONTIN LTDA,socio_to_company,22
RODRIGO CAMARGOS DE MAGALHAES PINTO,ATELIE FLORAL LTDA,socio_to_company,49
NATALIA BUENO VORCARO ZETTEL,VTS GESTAO DE NEGOCIOS LTDA.,socio_to_company,5
HENRIQUE MOURA VORCARO,GNI11 EMPREENDIMENTOS IMOBILIARIOS S.A.,socio_to_company,16
NATALIA BUENO VORCARO ZETTEL,GNI11 EMPREENDIMENTOS IMOBILIARIOS S.A.,socio_to_company,10
ALINE BUENO RIBEIRO VORCARO,MADEIREIRA TANQUE LTDA,socio_to_company,49
WELLINGTON EDUARDO FERREIRA,G E A TEXTIL BARBACENENSE LTDA,socio_to_company,22
IMPLANTE FELIZ PARTICIPACOES LTDA,SORRIA TRES CORACOES LTDA,socio_to_company,22
LUIZ ROBERTO DA CUNHA MAIA,SPOT RENTAL CAR LTDA,socio_to_company,49
JOSE CARLOS ISIDORO AVELINO,SUPERSEG - EQUIPAMENTOS DE PROTECAO INDIVIDUAL LTDA.,socio_to_company,49
RODRIGO CAMARGOS DE MAGALHAES PINTO,I-MED SERVICOS DE APOIO AS EMPRESAS LTDA,socio_to_company,49
GUILHERME HARISON ESPINOSA DE OLIVEIRA,APASCOM - ASSOCIACAO DE PROMOCAO DA ASSISTENCIA SOCIAL A COMUNIDADE MARTINHOCAMPENSE,socio_to_company,16
JOSE CARLOS ISIDORO AVELINO,BELLA EMPREENDIMENTOS IMOBILIARIOS LTDA,socio_to_company,49
CICERO GOMES FONSECA,SAUDE SEMPRE - MEDICOS ASSOCIADOS LTDA,socio_to_company,49
SONIA GONCALVES VILELA,GE PRESTACAO DE SERVICOS LTDA,socio_to_company,22
ALINE BUENO RIBEIRO VORCARO,BACHIN SERVICOS MEDICOS LTDA,socio_to_company,49
SONIA GONCALVES VILELA,CHAGAS FERNANDES SERVICOS MEDICOS LTDA,socio_to_company,49
RODRIGO CAMARGOS DE MAGALHAES PINTO,ALVES E SOARES ENGENHARIA LTDA,socio_to_company,22
NATALIA BUENO VORCARO ZETTEL,ITUPEVA HOLDING LTDA.,socio_to_company,5
SONIA GONCALVES VILELA,IMPERADOR PUB CAFE LTDA,socio_to_company,49
JULIO OLIMPIO DE CARVALHO,ASTEK SISTEMAS LTDA,socio_to_company,49
HENRIQUE MOURA VORCARO,RENOVO RECICLAGEM DE RESIDUOS LTDA,socio_to_company,49
EDILSON OLIVEIRA DE SOUZA,RENOVO RECICLAGEM DE RESIDUOS LTDA,socio_to_company,49
JULIO OLIMPIO DE CARVALHO,ASTEK SISTEMAS DE INFORMACAO LTDA,socio_to_company,49
FERNANDO ALVES VIEIRA,LUCIANA COMERCIO DE ENXOVAIS LTDA,socio_to_company,49
JOSE JUNIOR FIORENTINO NASSER,NOBRE & CASTRO CAFETERIA LTDA,socio_to_company,49
GERALDA REGINA DE SOUZA,WILLIAM CARGAS EXPRESS LTDA,socio_to_company,49
WESLEY WADSON CASTRO SILVA,IRRIPATOS IRRIGACAO LTDA,socio_to_company,49
HELTON JONAS GONCALVES VILELA,GALPAO INVEST EMPREENDIMENTOS IMOBILIARIOS LTDA,socio_to_company,49
HELTON JONAS GONCALVES VILELA,RODRIGUES PEREIRA LTDA,socio_to_company,49
MARIELY LACERDA DOS SANTOS,SALLES E KNEIPP S/C LTDA,socio_to_company,49
ALINE BUENO RIBEIRO VORCARO,INOVACAO TECNOLOGIA LTDA,socio_to_company,49
ALINE BUENO RIBEIRO VORCARO,VALENTINI CALCADOS E ACESSORIOS SAOJOANENSE LTDA,socio_to_company,22
EDILSON OLIVEIRA DE SOUZA,TOPAZIO INDUSTRIA E COMERCIO DE BIJUTERIAS LTDA,socio_to_company,49
JULIO OLIMPIO DE CARVALHO,"ASSOCIACAO COMERCIAL, EMPRESARIAL E AGROPECUARIA DE MONSENHOR PAULO - ACE - MP",socio_to_company,16
EDILSON OLIVEIRA DE SOUZA,MASSULA PARTICIPACOES LTDA,socio_to_company,49
CASSIA DE MATOS BARBOSA,AVENIDA @ SERVICOS LTDA,socio_to_company,22
JACQUES GABRIEL VORCARO HORTA,IMPERIAL VILLE EMPREENDIMENTOS IMOBILIARIOS LTDA,socio_to_company,49
ALINE BUENO RIBEIRO VORCARO,LAGOA ENXOVAIS LTDA,socio_to_company,22
FERNANDO ALVES VIEIRA,JOSE MARCIO TEIXEIRA & CIA LTDA,socio_to_company,49
GUILHERME HARISON ESPINOSA DE OLIVEIRA,HSR EMPREENDIMENTOS E PARTICIPACOES LTDA,socio_to_company,22
EDILSON OLIVEIRA DE SOUZA,MAXVET REPRESENTACOES LTDA,socio_to_company,22
CICERO GOMES FONSECA,PROFISSIONAIS DE SAUDE LTDA,socio_to_company,5
AILTON ALVES GUIMARAES,TABOO INDUSTRIA E COMERCIO LTDA,socio_to_company,22
JOSE JUNIOR FIORENTINO NASSER,GRANJA AVEFLOR LTDA,socio_to_company,49
FABIO DE SOUZA MOREIRA,CTK ENGENHARIA E MEIO AMBIENTE LTDA,socio_to_company,22
CASSIA DE MATOS BARBOSA,MARRA PEREIRA & RODRIGUES LTDA,socio_to_company,49
FERNANDO ALVES VIEIRA,FRINVEST SERVICOS ADMINISTRATIVOS LTDA,socio_to_company,5
JOSE CARLOS ISIDORO AVELINO,ANDRESSA ESPACO LAZER E ESTETICA LTDA,socio_to_company,49
WESLEY WADSON CASTRO SILVA,LOJA DA ANA E ASSISTENCIA TECNICA EM CELULARES LTDA,socio_to_company,49
NATALIA BUENO VORCARO ZETTEL,NV CONSULTORIA EIRELI,socio_to_company,65
HELTON JONAS GONCALVES VILELA,APOLLO PRODUCOES DE VIDEOS LTDA,socio_to_company,49
ALINE BUENO RIBEIRO VORCARO,PATIO DE VEICULOS VGP LTDA,socio_to_company,49
HENRIQUE MOURA VORCARO,EAGLES BRASIL PARTICIPACOES LTDA.,socio_to_company,5
SOZO PARTICIPACOES S.A.,EAGLES BRASIL PARTICIPACOES LTDA.,socio_to_company,22
WESLEY WADSON CASTRO SILVA,BONTECH CONSULTORIA E TECNOLOGIA LTDA,socio_to_company,49
EDILSON OLIVEIRA DE SOUZA,CONFECCOES DO VESTUARIO IND COM CARVALHO REZENDE LTDA,socio_to_company,49
LUIZ ROBERTO DA CUNHA MAIA,OLIVEIRA E OLIVEIRA PIZZARIA LTDA,socio_to_company,49
RODRIGO CAMARGOS DE MAGALHAES PINTO,PU-KEM LOCACAO DE EQUIPAMENTOS LTDA,socio_to_company,49
JOAO LUCAS MAZONI ANDRADE,COMERCIAL MIRANDASOUZA UTILIDADES LTDA,socio_to_company,22
AILTON ALVES GUIMARAES,CLINICA DE SAUDE SAO MIGUEL ARCANJO LTDA,socio_to_company,49
JOSE CARLOS ISIDORO AVELINO,SUED FIRMINO AREVAC ETES REPRESENTACAO LTDA,socio_to_company,49
WELLINGTON EDUARDO FERREIRA,CLINICA FERRAZ & LIMA LTDA,socio_to_company,22
RODRIGO CAMARGOS DE MAGALHAES PINTO,POSTO CAMARGOS E MAGALHAES LTDA,socio_to_company,49
HELTON JONAS GONCALVES VILELA,TKL - SERVICOS DE CAPACITACAO PROFISSIONAL LTDA.,socio_to_company,22
GERALDA REGINA DE SOUZA,FLATALI LOGISTICA LTDA,socio_to_company,22
SONIA GONCALVES VILELA,CONSTRUGEO ENGENHARIA LTDA,socio_to_company,49
HENRIQUE MOURA VORCARO,LAJES PIRANGUCU LTDA,socio_to_company,49
FABIO DE SOUZA MOREIRA,DIONATAS AZEVEDO REPRESENTACOES COMERCIAIS LTDA,socio_to_company,49
RODRIGO CAMARGOS DE MAGALHAES PINTO,REBOQUE MANIA INDUSTRIA E COMERCIO DE CARRETINHAS E ENGATES EM GERAL LTDA,socio_to_company,22
JOSE CARLOS ISIDORO AVELINO,CORRETORA CAPELINHA LTDA,socio_to_company,22
JACQUES GABRIEL VORCARO HORTA,AFFETTO MODA INFANTIL LTDA,socio_to_company,49
LUIZ ROBERTO DA CUNHA MAIA,ACADEMIA DE MUSCULACAO M&R LTDA,socio_to_company,49
WESLEY WADSON CASTRO SILVA,DRA. LETICIA VASCONCELOS LTDA,socio_to_company,49
NATALIA BUENO VORCARO ZETTEL,PARK PARTICIPACOES S.A.,socio_to_company,16
HENRIQUE MOURA VORCARO,PARK PARTICIPACOES S.A.,socio_to_company,10
SONIA GONCALVES VILELA,DIAS FOOD ALIMENTACAO LTDA,socio_to_company,22
CICERO GOMES FONSECA,ASSOCIACAO DOS PRODUTORES E PRODUTORAS RURAIS ISMENE MENDES - APRIM,socio_to_company,16
JOSE JUNIOR FIORENTINO NASSER,SPH SOLUCOES CONSTRUTIVAS LTDA,socio_to_company,49
AILTON ALVES GUIMARAES,FERREIRA LOPES E COSTA ADVOGADOS ASSOCIADOS,socio_to_company,52
FERNANDO ALVES VIEIRA,HOSPITAL ARCANJO SAO MIGUEL LTDA,socio_to_company,5
HELTON JONAS GONCALVES VILELA,QUOTIDIANO REDE DE ALIMENTOS LTDA,socio_to_company,49
FABIO DE SOUZA MOREIRA,CAOPETE COMERCIO E SERVICOS PARA ANIMAIS LTDA,socio_to_company,22
CASSIA DE MATOS BARBOSA,DANIEL RIBEIRO DE PAULA & CIA LTDA,socio_to_company,49
JACQUES GABRIEL VORCARO HORTA,ADRIANA DE SOUZA NASCIMENTO DO CARMO E CIA LTDA,socio_to_company,49
NATALIA BUENO VORCARO ZETTEL,MULTIPAR INVESTIMENTOS LTDA.,socio_to_company,5
ALLIANCE PARTICIPACOES S/A,MULTIPAR INVESTIMENTOS LTDA.,socio_to_company,22
CASSIA DE MATOS BARBOSA,SALES & NEIVA DEPOSITO DE GAS LTDA,socio_to_company,49
MILO INVESTIMENTOS S.A.,GOLDEN IMOVEIS LTDA.,socio_to_company,22
NATALIA BUENO VORCARO ZETTEL,GOLDEN IMOVEIS LTDA.,socio_to_company,5
HENRIQUE MOURA VORCARO,GOLDEN IMOVEIS LTDA.,socio_to_company,5
HENRIQUE MOURA VORCARO,LABORATORIO CONCEICAO APARECIDA LTDA,socio_to_company,49
HELTON JONAS GONCALVES VILELA,LABORATORIO CONCEICAO APARECIDA LTDA,socio_to_company,22
GUILHERME HARISON ESPINOSA DE OLIVEIRA,A&M INDUSTRIA DE EXTRACAO DE CALCARIO LTDA,socio_to_company,49
RODRIGO CAMARGOS DE MAGALHAES PINTO,MODUS OPERANDI - CONSULTORIA COMPLIANCE APLICADO LTDA,socio_to_company,49
LUIZ ROBERTO DA CUNHA MAIA,RL ASSISTENCIA MEDICA LTDA,socio_to_company,22
HENRIQUE MOURA VORCARO,VEM SORRIR CLINICA DO POVO LTDA,socio_to_company,49
JULIO OLIMPIO DE CARVALHO,VEM SORRIR CLINICA DO POVO LTDA,socio_to_company,5
MARIELY LACERDA DOS SANTOS,VEM SORRIR CLINICA DO POVO LTDA,socio_to_company,49
IMPLANTE FELIZ PARTICIPACOES LTDA,VEM SORRIR CLINICA DO POVO LTDA,socio_to_company,22
JACQUES GABRIEL VORCARO HORTA,LUIZA SAMPAIO SERVICOS MEDICOS LTDA.,socio_to_company,49
HELTON JONAS GONCALVES VILELA,FTH MANGER PROJETOS E CONSULTORIA LTDA,socio_to_company,49
SONIA GONCALVES VILELA,CML - CENTRAL DE MULTISERVICOS LTDA.,socio_to_company,49
AILTON ALVES GUIMARAES,XIZU CONFECCOES E UTILIDADES LTDA,socio_to_company,22
HENRIQUE MOURA VORCARO,DAVALOVI ENGENHARIA E CONSTRUCAO LTDA,socio_to_company,49
MIRIAM SALEM ASSEF,PEDRO MORBACH TREINAMENTO E EVENTOS LTDA,socio_to_company,22
HENRIQUE MOURA VORCARO,ELEICOES 2004 CF - PIRANGUCU - MG - COMITE FINANC MUN P/VEREADOR - PL,socio_to_company,16
SONIA GONCALVES VILELA,IMOBILIARIA DAMASCENO E COTA LTDA,socio_to_company,22
